bukrs,belnr,gjahr,buzei,Review_Focus,Priority_Tier,Model_Anomaly_Count,IF_Label,LOF_Label,AE_Label,IF_Score,LOF_Score,AE_MSE_Error,HRF_IsOutsideBusinessHours,HRF_IsWeekend,HRF_IsRareTCodeForUser,HRF_IsMissingCostCenter,HRF_IsHighUserDev,HRF_IsHighAcctDev,HRF_IsHighValue,HRF_IsLowValue,blart,tcode,usnam_bkpf,racct,hsl,budat_bkpf
EU01,4900000070,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0871,-1.2715,3.0928,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-672786960,31-03-2022
EU01,4900000033,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.5003,3.0737,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-703881920,30-03-2022
USA1,4900000120,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0852,-1.2188,3.0511,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-703881920,31-03-2022
USA1,4900000128,2022,7,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0871,-1.8095,3.0452,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,1689418094,31-03-2022
USA1,4900000144,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.059,-1.4498,3.0444,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-672786960,31-03-2022
USA1,4900000117,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0852,-1.198,3.0186,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-672786960,31-03-2022
EU01,4900000032,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.4813,3.0143,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-672786960,30-03-2022
EU01,4900000094,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.406,2.9412,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,632975880,02-04-2022
EU01,4900000093,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.3972,2.9327,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,628183825,02-04-2022
EU01,4900000093,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0634,-1.3787,2.9149,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,618154065,02-04-2022
EU01,4900000058,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0871,-1.124,2.9038,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-430493860,31-03-2022
EU01,4900000026,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0634,-1.3648,2.9019,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-610672874,30-03-2022
USA1,4900000105,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0847,-1.1274,2.8941,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-540065500.1,31-03-2022
EU01,4900000071,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0856,-1.1124,2.8884,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-412538440,31-03-2022
EU01,4900000069,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0856,-1.1013,2.8719,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-392865720,31-03-2022
EU01,4900000067,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.083,-1.0654,2.8129,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-318775080,31-03-2022
EU01,4900000069,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0809,-1.0614,2.799,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-300426720,31-03-2022
USA1,4900000118,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0837,-1.0779,2.7954,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-412538440,31-03-2022
EU01,4900000090,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0634,-1.2705,2.7926,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,545189273,02-04-2022
EU01,4900000066,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-1.0499,2.7924,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-291577680,31-03-2022
EU01,4900000090,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0634,-1.2613,2.782,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,538515544,02-04-2022
USA1,4900000117,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0837,-1.0756,2.7819,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-392865720,31-03-2022
EU01,4900000068,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-1.0371,2.7818,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-277316980,31-03-2022
EU01,4900000058,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-1.0354,2.7805,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-275521260,31-03-2022
EU01,4900000091,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0634,-1.2584,2.7786,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,536368140,02-04-2022
EU01,4900000060,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-1.0147,2.7536,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-238663620,31-03-2022
USA1,4900000100,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0837,-1.0618,2.7525,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-347465071.7,31-03-2022
EU01,4900000066,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-1.0013,2.7457,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-227696480,31-03-2022
EU01,4900000071,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-0.9989,2.7432,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-224262320,31-03-2022
EU01,4900000061,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-0.998,2.7423,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-222915520,31-03-2022
EU01,4900000071,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0804,-0.9947,2.739,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-218402700,31-03-2022
USA1,4900000114,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0812,-1.038,2.7351,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-318775080,31-03-2022
EU01,4900000066,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0794,-0.9834,2.7293,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-204926840,31-03-2022
USA1,4900000116,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.079,-1.0243,2.7244,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-300426720,31-03-2022
USA1,4900000112,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0785,-1.0225,2.7194,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-291577680,31-03-2022
EU01,4900000063,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0773,-0.9775,2.7142,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-183940240,31-03-2022
USA1,4900000116,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0785,-1.0123,2.7114,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-277316980,31-03-2022
EU01,4900000072,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0763,-0.9759,2.7039,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-169868760,31-03-2022
EU01,4900000069,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0763,-0.9778,2.698,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-161768240,31-03-2022
USA1,4900000112,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.078,-1.0075,2.6852,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-227696480,31-03-2022
USA1,4900000118,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.078,-1.0073,2.6835,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-224262320,31-03-2022
EU01,4900000080,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0758,-0.9758,2.6816,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-140000000,31-03-2022
USA1,4900000118,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.078,-1.0034,2.6805,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-218402700,31-03-2022
EU01,4900000063,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0758,-0.9752,2.6801,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-137955180,31-03-2022
EU01,4900000074,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0758,-0.9752,2.68,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-137920840,31-03-2022
USA1,4900000112,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.077,-1.0034,2.6738,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-204926840,31-03-2022
EU01,4900000058,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0717,-0.9781,2.6677,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-122186680,31-03-2022
EU01,4900000068,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0677,-0.9774,2.6648,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-118587360,31-03-2022
EU01,4900000064,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0677,-0.9769,2.6619,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-114962640,31-03-2022
USA1,4900000118,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.074,-0.9917,2.6569,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-169868760,31-03-2022
EU01,4900000075,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0672,-0.9757,2.6549,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-106468660,31-03-2022
EU01,4900000075,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0672,-0.9757,2.6549,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-106468660,31-03-2022
EU01,4900000076,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0672,-0.9757,2.6549,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-106468660,31-03-2022
USA1,4900000152,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.058,-1.0647,2.6533,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-430493860,31-03-2022
USA1,4900000116,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.074,-0.9855,2.6531,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-161768240,31-03-2022
EU01,4900000094,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0624,-1.1463,2.6462,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,446483661,02-04-2022
EU01,4900000067,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0693,-0.9851,2.6449,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-94869900,31-03-2022
EU01,4900000059,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0693,-0.9848,2.6441,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-94053980,31-03-2022
USA1,4900000128,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0715,-0.9893,2.6429,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-140000000,31-03-2022
EU01,4900000063,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0688,-0.9839,2.6423,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-91970120,31-03-2022
EU01,4900000064,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0688,-0.9839,2.6423,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-91970120,31-03-2022
USA1,4900000121,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0715,-0.9888,2.6419,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-137920840,31-03-2022
USA1,4900000125,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0715,-0.9885,2.6414,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-136764270.3,31-03-2022
EU01,4900000062,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0688,-0.9827,2.6398,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-89166200,31-03-2022
USA1,4900000124,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0715,-0.9893,2.6388,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-131134605.8,31-03-2022
USA1,4900000100,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.071,-0.9883,2.637,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-127450135.6,31-03-2022
USA1,4900000135,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0669,-0.9883,2.6341,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-121135299.8,31-03-2022
USA1,4900000124,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.066,-0.9884,2.6332,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-119309533.7,31-03-2022
USA1,4900000116,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9882,2.6329,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-118587360,31-03-2022
USA1,4900000108,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9891,2.6312,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-114962640,31-03-2022
USA1,4900000144,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.058,-1.0254,2.6297,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-412538440,31-03-2022
USA1,4900000122,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0635,-0.9905,2.6272,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-106468660,31-03-2022
USA1,4900000122,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0635,-0.9905,2.6272,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-106468660,31-03-2022
USA1,4900000122,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0635,-0.9905,2.6272,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-106468660,31-03-2022
EU01,4900000060,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9852,2.623,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-71599080,31-03-2022
EU01,4900000061,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9852,2.623,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-71599080,31-03-2022
